Training_portfolio,Annual_Premium_mean,Annual_Premium_std,Claim_Count_mean,Claim_Count_std,Driver_Max_Age_mean,Driver_Max_Age_std,Driver_Min_Age_mean,Driver_Min_Age_std,Driver_Total_Adult_Ages_50_64_mean,Driver_Total_Adult_Ages_50_64_std,Driver_Total_College_Ages_20_23_mean,Driver_Total_College_Ages_20_23_std,Driver_Total_Low_Middle_Adult_Ages_30_39_mean,Driver_Total_Low_Middle_Adult_Ages_30_39_std,Driver_Total_Married_mean,Driver_Total_Married_std,Driver_Total_Middle_Adult_Ages_40_49_mean,Driver_Total_Middle_Adult_Ages_40_49_std,Driver_Total_Senior_Ages_65_69_mean,Driver_Total_Senior_Ages_65_69_std,Driver_Total_Teenager_Age_15_19_mean,Driver_Total_Teenager_Age_15_19_std,Driver_Total_Young_Adult_Ages_24_29_mean,Driver_Total_Young_Adult_Ages_24_29_std,EEA_Policy_Tenure_mean,EEA_Policy_Tenure_std,Loss_Amount_mean,Policy_InstallmentTerm_Mean,Policy_InstallmentTerm_std,VATD_Active_mean,VATD_Active_std,VATD_Alarm_mean,VATD_Alarm_std,VATD_NA_mean,VATD_NA_std,VATD_Passive_mean,VATD_Passive_std,Vehicle_Age_In_Years_mean,Vehicle_Age_In_Years_std,Vehicle_Collision_Coverage_Deductible_mean,Vehicle_Collision_Coverage_Deductible_std,Vehicle_Days_Per_Week_Driven_mean,Vehicle_Days_Per_Week_Driven_std,Vehicle_Driver_Points_mean,Vehicle_Driver_Points_std,Vehicle_Make_Year_mean,Vehicle_Make_Year_std,Vehicle_Med_Pay_Limit_mean,Vehicle_Med_Pay_Limit_std,Vehicle_Miles_To_Work_mean,Vehicle_Miles_To_Work_std,Vehicle_Number_Of_Drivers_Assigned_mean,Vehicle_Number_Of_Drivers_Assigned_std,Vehicle_Physical_Damage_Limit_mean,Vehicle_Physical_Damage_Limit_std,Vehicle_Symbol_mean,Vehicle_Symbol_std,Vehicle_Territory_mean,Vehicle_Territory_std,ln_LR
202,383.4055,222.41336723027993,0.553,0.5686410786587281,45.992,15.775467304785078,44.9145,16.088119950813894,0.281,0.48078537549372197,0.055,0.2387540612238306,0.225,0.46095687501144383,0.6685,0.624341774451838,0.276,0.48367444679788174,0.055,0.2366495330668291,0.055,0.230220548062878,0.089,0.3084259445663474,5.487200000000013,6.432538762997756,2910.949,6.318,1.344537054136063,0.032,0.176044016506878,0.071,0.2568890733332171,0.5275,0.4993680348371415,0.3695,0.4827901129337398,6.747,2.629533841598583,339.866,264.36495694253875,4.9965,0.12039517224021033,0.163,0.4410535841959134,1998.0765,6.403604518192307,3021.2975,6544.3621505057545,3.525,7.747347009967225,27.7955,43.64524181759808,48399.9605,40512.52221061817,11.5245,3.8134854248499432,30.8915,4.298600555223356,2.0271412479995905
203,383.5135,222.30068964368516,0.558,0.5681526191960764,45.946,15.815471810043698,44.87,16.12349476824955,0.2805,0.48055719494020904,0.056,0.24060953113547967,0.2245,0.45957083531957804,0.6665,0.6240773079059397,0.2745,0.4829765865873772,0.0545,0.2357064461663772,0.055,0.230220548062878,0.09,0.3097546997012264,5.467850000000013,6.416860558498504,2951.381,6.318,1.344537054136063,0.032,0.176044016506878,0.07,0.25521082712757615,0.527,0.4993953322258073,0.371,0.48319327175462035,6.7515,2.6294875646076528,339.24,264.5188887797253,4.9965,0.12039517224021033,0.164,0.44294706348561463,1998.0655,6.405679207785587,3023.7975,6544.238871916235,3.516,7.748597575186811,27.7465,43.62026595002381,48312.46,40311.67603065617,11.527,3.815960138141948,30.896,4.295510412611381,2.040653653112023
204,384.4365,223.41117305065995,0.563,0.5676196755293189,45.904,15.789852555418618,44.814,16.10559216699357,0.28,0.4803283852520402,0.0575,0.24335850443499632,0.226,0.4604671703905844,0.667,0.6239436295262686,0.2745,0.48297658658737735,0.0545,0.23570644616637712,0.054,0.22827626908531878,0.0905,0.3120231228845233,5.461500000000013,6.423256717852052,2976.36,6.321,1.3505076584261475,0.032,0.176044016506878,0.0715,0.2577226425447328,0.525,0.49949949937406085,0.3715,0.4833265482840128,6.7345,2.6420635874255574,340.2425,264.05763937482345,4.9965,0.12039517224021033,0.1635,0.44256715065787106,1998.0905,6.415363449883176,3046.798,6627.668152658772,3.5155,7.738908521397031,27.845,43.66984660782994,48257.46,40304.060130709535,11.5315,3.8223439021695973,30.885,4.301863318843002,2.0466777306167634
205,384.6675,223.71266307824607,0.5685,0.5678635262915241,45.8725,15.767991581975963,44.799,16.076374712974193,0.2805,0.4815970492631025,0.0575,0.24335850443499632,0.225,0.45878125519692453,0.6675,0.6246109344301397,0.276,0.4836744467978819,0.0545,0.23570644616637704,0.054,0.22827626908531878,0.0905,0.31362227195263953,5.421850000000013,6.3675254430299395,2986.3415,6.324,1.3564453442678979,0.032,0.176044016506878,0.071,0.2568890733332171,0.526,0.49944842012181917,0.371,0.48319327175462035,6.7385,2.6388633063830373,339.968,263.56075791467515,4.9965,0.12039517224021033,0.1625,0.4418046465043475,1998.0715,6.470109652042578,3055.2985,6629.225036887273,3.478,7.680951406385368,27.747,43.61996494348515,48307.46,40337.20805367077,11.5245,3.8261886531906755,30.8995,4.268080130925663,2.0494250138305343
206,384.763,223.81594809197625,0.574,0.5680539962638529,45.889,15.748926736342161,44.798,16.066962053693224,0.282,0.48331438670724364,0.058,0.24426590616879043,0.225,0.4587812551969244,0.6675,0.6254113203802896,0.2755,0.4834424560422404,0.055,0.23664953306682934,0.054,0.22827626908531878,0.09,0.3129680087281243,5.394550000000014,6.290494452563244,3171.089,6.327,1.3623505420778395,0.033,0.17868117830857524,0.0715,0.2577226425447328,0.525,0.49949949937406085,0.3705,0.48305944066088363,6.732,2.6447444747401563,339.5925,263.6298860185475,4.9965,0.12039517224021033,0.163,0.44218634576633725,1998.0935,6.449694336052963,3053.7985,6629.1241930348715,3.4795,7.702937580799028,27.698,43.59492005414419,48369.96,40320.40224324243,11.529,3.815027682482655,30.897,4.266555138091299,2.1092027806780416
207,385.375,223.66956747109418,0.579,0.5673799079805241,45.9275,15.775350220749253,44.8355,16.09409673528968,0.2825,0.48353971432309234,0.0585,0.2451689293159938,0.2245,0.45848102733505747,0.668,0.6260766614345258,0.2735,0.48250819379419935,0.057,0.24244667495161862,0.054,0.22827626908531878,0.09,0.3129680087281243,5.3955000000000135,6.2874657742950415,3186.942,6.321,1.3505076584261475,0.0335,0.17998318525208612,0.0725,0.259378851671348,0.5235,0.49957235338650796,0.3705,0.48305944066088363,6.724,2.6456234920772213,340.345,262.7762101928592,4.9965,0.12039517224021033,0.1625,0.44293548731497756,1998.123,6.435726865719584,3060.799,6628.76156778631,3.458,7.697393125628098,27.747,43.61996494348515,48357.4595,40308.26204068701,11.54,3.808234673134359,30.905,4.251824785548384,2.112600229112253
208,386.404,224.60844654894564,0.584,0.5666608794297758,45.91,15.785008179966882,44.818,16.09538463980749,0.2815,0.4830884362294402,0.059,0.24606762208245891,0.2265,0.45967749749236947,0.6665,0.6264774433237801,0.2725,0.48203727030696275,0.057,0.24244667495161862,0.0535,0.227296242359831,0.0895,0.31231157400844595,5.372500000000015,6.284893292001532,3198.515,6.324,1.3564453442678979,0.0335,0.17998318525208612,0.0715,0.2577226425447328,0.522,0.4996406913074686,0.373,0.48372305506043284,6.719,2.6513305672602483,340.722,261.9887703201954,4.9965,0.12039517224021033,0.1625,0.44293548731497734,1998.1285,6.439232843266727,3061.3,6626.680840321242,3.458,7.694793104461073,27.649,43.569805633965544,48439.9605,40271.34362492315,11.5495,3.813242735531019,30.903,4.249425821202735,2.1135584643258363
209,392.4465,227.57002701662634,0.635,0.5585078025262944,45.741,15.745026895371357,44.653,16.048905716195847,0.2795,0.48217838815006797,0.059,0.24606762208245891,0.228,0.4551038999831702,0.6545,0.6231564105069954,0.2695,0.4764275827665741,0.0585,0.24516892931599377,0.055,0.230220548062878,0.0895,0.31231157400844567,5.296700000000014,6.248772894844695,3471.3085,6.324,1.3564453442678979,0.0335,0.17998318525208612,0.0735,0.261020719307786,0.5155,0.4998846790472509,0.3775,0.4848827751661492,6.6885,2.6581950173708697,346.0845,260.3597087660184,4.994,0.16424825339824126,0.1595,0.4337670191628804,1998.2535,6.310796370143224,3040.302,6497.7822781364375,3.4245,7.589604785520751,27.159,43.31481046250554,48567.461,38339.590427513736,11.616,3.7975985671787855,30.853,4.3495804884164215,2.1798866689982566
210,387.4365,237.9727095057224,0.5335,0.5594013809279949,46.263,15.79093801163235,45.13966666666666,16.122256285856714,0.2776666666666667,0.48021487198556934,0.05466666666666667,0.23598199819646912,0.22366666666666668,0.44945176608533555,0.6666666666666666,0.6199082754197296,0.274,0.4750034435439123,0.0575,0.24263187830825741,0.04883333333333333,0.2163094323355258,0.0905,0.30439863078053503,5.569566666666624,6.596628916681569,2761.3403333333335,6.366,1.436101574154255,0.0295,0.16921738214617135,0.0775,0.2674054367646038,0.5255,0.4993909442703214,0.3675,0.48216438802844735,6.663666666666667,2.688757728997345,342.45466666666664,265.02303889803983,4.998,0.09485515053628586,0.15266666666666667,0.4251152895279585,1998.0565,6.533050936769404,2902.286,6338.2120252336,3.479833333333333,7.672118582208877,27.903666666666666,43.69956897510765,47539.12433333333,34652.71936643496,11.600166666666667,3.9283421377065633,30.957166666666666,4.228235838022484,1.9639195044540492
211,387.97266666666667,237.92844914113812,0.5386666666666666,0.5593660434968204,46.2245,15.784970508862594,45.099666666666664,16.114621106036545,0.2773333333333333,0.4800603766365404,0.05483333333333333,0.2362963073763515,0.22383333333333333,0.44955421110289845,0.6665,0.6194150701844056,0.2743333333333333,0.47516192190758366,0.05733333333333333,0.24232762121052928,0.049166666666666664,0.21700342693937577,0.09033333333333333,0.3036257350534187,5.562449999999958,6.598570187466311,2793.345333333333,6.368,1.439764385902967,0.0295,0.16921738214617135,0.0775,0.2674054367646038,0.5251666666666667,0.49940785628920187,0.36783333333333335,0.48225588022462107,6.6615,2.6891367250578098,342.49666666666667,264.83109568256776,4.998,0.09485515053628586,0.15316666666666667,0.42513146399967344,1998.073,6.513632542712504,2920.2861666666668,6396.085826836517,3.4896666666666665,7.684577759693592,28.001833333333334,43.748891310380806,47496.624,34643.23985508053,11.609,3.923436150264773,30.951,4.23889848624974,1.9740603103351217
212,388.81016666666665,238.18148514655067,0.544,0.5595678565026798,46.204166666666666,15.79330197805756,45.08283333333333,16.123015554706857,0.27566666666666667,0.4789357494809941,0.0545,0.23566715193483875,0.22416666666666665,0.4501293239617706,0.665,0.6187396920092825,0.2748333333333333,0.4753991020955607,0.05733333333333333,0.2423276212105296,0.0495,0.21769469867294916,0.09066666666666667,0.3040750441820111,5.5496666666666234,6.595625085408291,2816.233,6.372,1.447053901610298,0.0295,0.16921738214617135,0.07683333333333334,0.26634901136453404,0.5246666666666666,0.49943280603451834,0.369,0.48257415281884725,6.656166666666667,2.691558294600232,343.373,264.73861189187846,4.998,0.09485515053628586,0.15333333333333332,0.4252674032687465,1998.0905,6.507024407856564,2933.4535,6425.189850939183,3.5008333333333335,7.7044722372331265,28.018166666666666,43.7571017165289,47506.62416666667,34627.95849571791,11.6155,3.9200621888682554,30.944666666666667,4.2412187177263085,1.98006423425389
213,389.256,238.06567723028178,0.549,0.5591521336077103,46.205666666666666,15.790353292387225,45.079,16.124073822272887,0.2763333333333333,0.4792475024281847,0.05483333333333333,0.23629630737635207,0.22383333333333333,0.44992485774682384,0.6646666666666666,0.619097813412918,0.2745,0.47559168191629975,0.057166666666666664,0.24202286682646587,0.0495,0.2176946986729495,0.09066666666666667,0.30352634744967744,5.535149999999955,6.570949122683558,2847.521,6.372,1.447053901610298,0.0295,0.16921738214617135,0.077,0.26661366645614815,0.524,0.49946529168328213,0.3695,0.4827096277930733,6.659666666666666,2.6883782816386934,343.8745,263.73146910772124,4.998,0.09485515053628586,0.15266666666666667,0.4243303331063437,1998.1006666666667,6.474090813712694,2935.7871666666665,6425.083725136507,3.5135,7.714255378151404,28.002166666666668,43.74869316140848,47449.95766666667,34586.73962518299,11.614666666666666,3.9139585333507685,30.942,4.235637626656693,1.9899668453308994
214,390.261,238.2787121624133,0.554,0.5586913483046417,46.16683333333334,15.768294343078772,45.038833333333336,16.10415730857487,0.2768333333333333,0.4794805757198562,0.055,0.23661008161484448,0.22333333333333333,0.4496175206491454,0.6641666666666667,0.6194997462023556,0.275,0.47547801900585634,0.057166666666666664,0.24202286682646587,0.049833333333333334,0.21838327339313746,0.09083333333333334,0.3037510214019302,5.542683333333287,6.58597517288724,2876.709,6.371,1.4452360076654254,0.029333333333333333,0.16875317822611755,0.07683333333333334,0.26634901136453404,0.5236666666666666,0.49948119998028406,0.37016666666666664,0.48288939649823603,6.650666666666667,2.6911905618138343,344.95116666666667,263.66752083301924,4.998,0.09485515053628586,0.15283333333333332,0.42642577945029786,1998.1216666666667,6.468732846521174,2936.1203333333333,6431.414420620296,3.5231666666666666,7.713043831484976,28.002,43.74879414145535,47479.95816666666,34567.967782320025,11.627,3.914259134339751,30.945666666666668,4.231236830574419,1.997586465349817
215,390.5095,237.76275240420168,0.559,0.5581853889954934,46.133,15.773124069351322,45.00933333333333,16.103140420762394,0.2753333333333333,0.47843115661240515,0.05533333333333333,0.23723603375437172,0.22483333333333333,0.4509070766290851,0.663,0.6198077876371187,0.2753333333333333,0.4759859759808436,0.057,0.2417176132751342,0.0495,0.2176946986729488,0.0905,0.3033014154677902,5.542799999999955,6.588194153967272,2902.8373333333334,6.367,1.4379344940811782,0.029666666666666668,0.16968015238847076,0.077,0.26661366645614815,0.5225,0.49953512311268344,0.37083333333333335,0.4830681781070579,6.646833333333333,2.6927028082624824,345.744,263.8340113182083,4.998,0.09485515053628586,0.15316666666666667,0.4270874689958155,1998.1343333333334,6.458630417771799,2933.454,6431.179870104523,3.5403333333333333,7.719194963468178,27.9855,43.740677073960526,47473.291666666664,34557.47311650554,11.630833333333333,3.909786487429363,30.938333333333333,4.230072435276934,2.0059916316981226
216,391.34366666666665,237.60554909214937,0.564,0.5576341327169536,46.1065,15.757650258639798,44.977833333333336,16.088126468748094,0.27516666666666667,0.4783528430590111,0.0555,0.2375482158618352,0.22516666666666665,0.45111035861324594,0.6635,0.6199450018355483,0.2758333333333333,0.47622169564829614,0.057166666666666664,0.24202286682646587,0.04933333333333333,0.21734940153881105,0.09083333333333334,0.3042993130141203,5.535533333333288,6.574912087654325,2923.3551666666667,6.367,1.4379344940811782,0.029833333333333333,0.17014150065145642,0.07716666666666666,0.26687795499572337,0.5206666666666667,0.4996143425724548,0.37233333333333335,0.4834668333181798,6.6355,2.6955242022880386,346.9545,263.56738238495626,4.998,0.09485515053628586,0.15366666666666667,0.4278828533351698,1998.165,6.442620550670911,2937.9546666666665,6453.360641237678,3.5496666666666665,7.722141658947997,27.969166666666666,43.73245138174,47538.2915,34675.68180229942,11.639666666666667,3.9102482737650504,30.9435,4.222749462001825,2.010901148490568
217,391.87516666666664,238.35884867169418,0.5695,0.557872405008567,46.104166666666664,15.776230988935675,44.97816666666667,16.102139706347835,0.2745,0.47769004730774184,0.05516666666666667,0.236923323037338,0.22566666666666665,0.45178376868936476,0.6625,0.6202079164628957,0.27566666666666667,0.4764931582340655,0.057,0.24171761327513455,0.049666666666666665,0.21803932156039688,0.091,0.3050702290305959,5.52741666666662,6.571765719893562,2947.285,6.37,1.4434151312795385,0.0295,0.16921738214617135,0.07716666666666666,0.26687795499572337,0.5205,0.4996212100771209,0.37283333333333335,0.48359861127284726,6.634333333333333,2.695953619137716,347.0131666666667,263.51305568237,4.998,0.09485515053628586,0.15383333333333332,0.42840700389042546,1998.1683333333333,6.440929913600551,2936.7885,6448.116253472755,3.5458333333333334,7.721345036137219,28.050833333333333,43.77350343041837,47510.791333333334,34670.05252874824,11.643833333333333,3.912739478582746,30.944166666666668,4.230803618159347,2.0176963498860805
218,392.21816666666666,238.4193340869188,0.5746666666666667,0.5575033846469768,46.11783333333333,15.779938203739611,44.9805,16.105610353666947,0.2748333333333333,0.47819600318118816,0.05516666666666667,0.236923323037338,0.22566666666666665,0.4521525876839753,0.6615,0.6196626073580979,0.27516666666666667,0.4755568643994542,0.05683333333333333,0.24141185866303128,0.049666666666666665,0.21803932156039688,0.09083333333333334,0.30429931301412033,5.527449999999954,6.573897691069048,2967.5435,6.371,1.4452360076654254,0.029333333333333333,0.16875317822611755,0.07733333333333334,0.2671418780711705,0.5206666666666667,0.4996143425724548,0.37266666666666665,0.48355474673271154,6.628666666666667,2.6986401511378166,347.764,263.8670731183664,4.998,0.09485515053628586,0.15483333333333332,0.4299892874868287,1998.1818333333333,6.438919157659583,2929.621833333333,6436.203869145264,3.5483333333333333,7.72135137783995,28.1325,43.81436476974961,47469.95816666666,34641.66199565296,11.651333333333334,3.912669555780468,30.939333333333334,4.233435155728521,2.023671552585768
219,392.662,238.34935247441013,0.5798333333333333,0.5570861959581932,46.0885,15.759856067253411,44.952333333333335,16.084698136466397,0.2745,0.4776900473077417,0.05483333333333333,0.236296307376352,0.22683333333333333,0.4535940881688187,0.6606666666666666,0.6198792333454041,0.27516666666666667,0.47555686439945444,0.05683333333333333,0.24141185866303125,0.049666666666666665,0.21803932156039688,0.091,0.3045233254491855,5.512016666666619,6.567024559746756,3018.9395,6.376,1.4542958763891292,0.0295,0.16921738214617135,0.07766666666666666,0.2676686321523847,0.5201666666666667,0.4996347779869991,0.37266666666666665,0.4835547467327116,6.624666666666666,2.7000012141937995,348.66566666666665,263.4236338859982,4.998,0.09485515053628586,0.15466666666666667,0.43024304030921406,1998.1906666666666,6.43971204356909,2937.788666666667,6448.642916194252,3.551,7.718224806630784,28.214166666666667,43.855035932812385,47503.291666666664,34719.18083412879,11.660166666666667,3.9052812757251445,30.942333333333334,4.227882100224367,2.0397116988350636
220,398.40866666666665,241.55964446735416,0.6311666666666667,0.5497081062308067,46.0915,15.770211719555753,44.93866666666667,16.111647000965917,0.276,0.4783953842697701,0.05566666666666667,0.23785987144107354,0.22566666666666665,0.4521525876839748,0.6578333333333334,0.6203381675580033,0.27316666666666667,0.47460599170623735,0.05733333333333333,0.24163875331453843,0.051666666666666666,0.22212334115382965,0.08916666666666667,0.300939195888732,5.423416666666619,6.450831641310542,3306.304833333333,6.384,1.468640011682318,0.030333333333333334,0.17151712813330355,0.07983333333333334,0.2710575909134826,0.512,0.49989763913052043,0.37783333333333335,0.48488606012557867,6.596166666666667,2.6977085790509694,352.9941666666667,260.1882308097004,4.998,0.09485515053628586,0.1565,0.4332501597808832,1998.3181666666667,6.323311422831689,2937.9566666666665,6440.327926854605,3.5165,7.6759069610443085,27.774833333333333,43.63214901167081,47590.791333333334,35060.076275833024,11.7225,3.891617212773522,30.96216666666667,4.243159519274209,2.116108201064959
221,386.6897,238.10209170546602,0.5317,0.5559010816694337,46.1962,15.780748041866607,45.0641,16.120811990961407,0.2827,0.4853908429575114,0.0531,0.231269839308679,0.2216,0.44734041997690344,0.6645,0.6235211526987462,0.2719,0.4747556521969495,0.0545,0.23692902636938185,0.0508,0.22096208368010076,0.0921,0.3040178163912332,5.549359999999967,6.524312243863433,2688.2222,6.3612,1.4272134576948408,0.027,0.1620914166843398,0.0833,0.27634895851927405,0.5277,0.4992570838391543,0.362,0.4806028484203886,6.6793,2.679509187696416,339.6927,264.4256113864631,4.9983,0.08887012878341419,0.1504,0.42260821072243193,1997.9926,6.627136420333624,2910.3908,6299.443935766479,3.506,7.790701733691799,28.2011,43.84708331761203,47863.4598,34608.257528554794,11.6149,3.930234428665317,30.923,4.295546085379286,1.9390127992934043
222,387.4032,238.6921268557099,0.5367,0.5555933570497288,46.1781,15.772414440906944,45.0415,16.105909405611865,0.2821,0.48512176235707494,0.0534,0.2318486907048266,0.2218,0.44724127993316193,0.6648,0.6232814837460826,0.273,0.4752826415501879,0.0545,0.23692902636938185,0.0508,0.22096208368010076,0.0915,0.30288103884587325,5.535879999999968,6.514234271993461,2713.186,6.3642,1.4327468849605234,0.027,0.1620914166843398,0.0831,0.2760471159078104,0.5271,0.4992900149731669,0.3628,0.4808318624300939,6.6726,2.6832683863011257,340.1583,264.54606612689764,4.9983,0.08887012878341419,0.1515,0.42445938153916035,1998.0047,6.625954137844932,2904.0912,6280.947344217595,3.5184,7.807506462098875,28.1912,43.842267927257154,47840.96,34540.872216890486,11.6181,3.9314625815086157,30.9294,4.29619149551543,1.9464128579649316
